RecNo.,Time,Pressure1,Pressure2,Temp.1,Temp.2,Temp. 3,Temp. 4
No.   ,sec,kgf/§²,kgf/§²,¡É,¡É,¡É,¡É
      3501,    210060,     32.24,      0.00,     44.70,      0.00,      0.00,      0.00
      3502,    210120,     32.24,      0.00,     44.60,      0.00,      0.00,      0.00
      3503,    210180,     32.23,      0.00,     44.50,      0.00,      0.00,      0.00
      3504,    210240,     32.23,      0.00,     44.20,      0.00,      0.00,      0.00
      3505,    210300,     32.23,      0.00,     44.30,      0.00,      0.00,      0.00
      3506,    210360,     32.23,      0.00,     44.20,      0.00,      0.00,      0.00
      3507,    210420,     32.23,      0.00,     44.00,      0.00,      0.00,      0.00
      3508,    210480,     32.21,      0.00,     43.80,      0.00,      0.00,      0.00
      3509,    210540,     32.21,      0.00,     43.40,      0.00,      0.00,      0.00
      3510,    210600,     32.19,      0.00,     43.30,      0.00,      0.00,      0.00
      3511,    210660,     32.19,      0.00,     43.00,      0.00,      0.00,      0.00
      3512,    210720,     32.19,      0.00,     42.70,      0.00,      0.00,      0.00
      3513,    210780,     32.19,      0.00,     42.30,      0.00,      0.00,      0.00
      3514,    210840,     32.18,      0.00,     42.40,      0.00,      0.00,      0.00
      3515,    210900,     32.18,      0.00,     42.10,      0.00,      0.00,      0.00
      3516,    210960,     32.17,      0.00,     42.00,      0.00,      0.00,      0.00
      3517,    211020,     32.16,      0.00,     42.10,      0.00,      0.00,      0.00
      3518,    211080,     32.17,      0.00,     42.10,      0.00,      0.00,      0.00
      3519,    211140,     32.16,      0.00,     41.90,      0.00,      0.00,      0.00
      3520,    211200,     32.14,      0.00,     41.70,      0.00,      0.00,      0.00
      3521,    211260,     32.14,      0.00,     41.60,      0.00,      0.00,      0.00
      3522,    211320,     32.14,      0.00,     41.50,      0.00,      0.00,      0.00
      3523,    211380,     32.14,      0.00,     41.30,      0.00,      0.00,      0.00
      3524,    211440,     32.11,      0.00,     40.80,      0.00,      0.00,      0.00
      3525,    211500,     32.13,      0.00,     40.70,      0.00,      0.00,      0.00
      3526,    211560,     32.11,      0.00,     40.10,      0.00,      0.00,      0.00
      3527,    211620,     32.10,      0.00,     40.20,      0.00,      0.00,      0.00
      3528,    211680,     32.11,      0.00,     39.90,      0.00,      0.00,      0.00
      3529,    211740,     32.10,      0.00,     40.00,      0.00,      0.00,      0.00
      3530,    211800,     32.08,      0.00,     39.40,      0.00,      0.00,      0.00
      3531,    211860,     32.08,      0.00,     39.10,      0.00,      0.00,      0.00
      3532,    211920,     32.08,      0.00,     38.40,      0.00,      0.00,      0.00
      3533,    211980,     32.07,      0.00,     38.10,      0.00,      0.00,      0.00
      3534,    212040,     32.05,      0.00,     38.10,      0.00,      0.00,      0.00
      3535,    212100,     32.05,      0.00,     38.00,      0.00,      0.00,      0.00
      3536,    212160,     32.05,      0.00,     37.90,      0.00,      0.00,      0.00
      3537,    212220,     32.04,      0.00,     37.80,      0.00,      0.00,      0.00
      3538,    212280,     32.05,      0.00,     37.60,      0.00,      0.00,      0.00
      3539,    212340,     32.03,      0.00,     37.40,      0.00,      0.00,      0.00
      3540,    212400,     32.03,      0.00,     37.10,      0.00,      0.00,      0.00
      3541,    212460,     32.01,      0.00,     37.20,      0.00,      0.00,      0.00
      3542,    212520,     32.01,      0.00,     36.70,      0.00,      0.00,      0.00
      3543,    212580,     32.00,      0.00,     36.40,      0.00,      0.00,      0.00
      3544,    212640,     32.01,      0.00,     36.60,      0.00,      0.00,      0.00
      3545,    212700,     31.98,      0.00,     36.40,      0.00,      0.00,      0.00
      3546,    212760,     32.00,      0.00,     36.10,      0.00,      0.00,      0.00
      3547,    212820,     31.98,      0.00,     35.30,      0.00,      0.00,      0.00
      3548,    212880,     31.98,      0.00,     34.80,      0.00,      0.00,      0.00
      3549,    212940,     31.96,      0.00,     34.70,      0.00,      0.00,      0.00
      3550,    213000,     31.95,      0.00,     34.70,      0.00,      0.00,      0.00
      3551,    213060,     31.96,      0.00,     34.60,      0.00,      0.00,      0.00
      3552,    213120,     31.96,      0.00,     34.20,      0.00,      0.00,      0.00
      3553,    213180,     31.95,      0.00,     34.10,      0.00,      0.00,      0.00
      3554,    213240,     31.95,      0.00,     34.30,      0.00,      0.00,      0.00
      3555,    213300,     31.94,      0.00,     34.00,      0.00,      0.00,      0.00
      3556,    213360,     31.92,      0.00,     34.30,      0.00,      0.00,      0.00
      3557,    213420,     31.92,      0.00,     34.20,      0.00,      0.00,      0.00
      3558,    213480,     31.92,      0.00,     33.80,      0.00,      0.00,      0.00
      3559,    213540,     31.91,      0.00,     33.60,      0.00,      0.00,      0.00
      3560,    213600,     31.92,      0.00,     33.40,      0.00,      0.00,      0.00
      3561,    213660,     31.88,      0.00,     33.10,      0.00,      0.00,      0.00
      3562,    213720,     31.89,      0.00,     33.10,      0.00,      0.00,      0.00
      3563,    213780,     31.88,      0.00,     33.20,      0.00,      0.00,      0.00
      3564,    213840,     31.88,      0.00,     33.00,      0.00,      0.00,      0.00
      3565,    213900,     31.87,      0.00,     32.80,      0.00,      0.00,      0.00
      3566,    213960,     31.86,      0.00,     32.50,      0.00,      0.00,      0.00
      3567,    214020,     31.85,      0.00,     32.20,      0.00,      0.00,      0.00
      3568,    214080,     31.85,      0.00,     31.90,      0.00,      0.00,      0.00
      3569,    214140,     31.83,      0.00,     31.60,      0.00,      0.00,      0.00
      3570,    214200,     31.84,      0.00,     31.20,      0.00,      0.00,      0.00
      3571,    214260,     31.83,      0.00,     30.70,      0.00,      0.00,      0.00
      3572,    214320,     31.83,      0.00,     30.70,      0.00,      0.00,      0.00
      3573,    214380,     31.82,      0.00,     30.60,      0.00,      0.00,      0.00
      3574,    214440,     31.83,      0.00,     30.10,      0.00,      0.00,      0.00
      3575,    214500,     31.82,      0.00,     29.90,      0.00,      0.00,      0.00
      3576,    214560,     31.81,      0.00,     29.50,      0.00,      0.00,      0.00
      3577,    214620,     31.81,      0.00,     29.10,      0.00,      0.00,      0.00
      3578,    214680,     31.80,      0.00,     28.30,      0.00,      0.00,      0.00
      3579,    214740,     31.79,      0.00,     28.30,      0.00,      0.00,      0.00
      3580,    214800,     31.78,      0.00,     28.80,      0.00,      0.00,      0.00
      3581,    214860,     31.76,      0.00,     28.80,      0.00,      0.00,      0.00
      3582,    214920,     31.79,      0.00,     28.90,      0.00,      0.00,      0.00
      3583,    214980,     31.77,      0.00,     28.70,      0.00,      0.00,      0.00
      3584,    215040,     31.76,      0.00,     28.50,      0.00,      0.00,      0.00
      3585,    215100,     31.75,      0.00,     28.40,      0.00,      0.00,      0.00
      3586,    215160,     31.75,      0.00,     28.10,      0.00,      0.00,      0.00
      3587,    215220,     31.75,      0.00,     27.90,      0.00,      0.00,      0.00
      3588,    215280,     31.73,      0.00,     27.80,      0.00,      0.00,      0.00
      3589,    215340,     31.73,      0.00,     27.60,      0.00,      0.00,      0.00
      3590,    215400,     31.72,      0.00,     27.10,      0.00,      0.00,      0.00
      3591,    215460,     31.72,      0.00,     27.10,      0.00,      0.00,      0.00
      3592,    215520,     31.70,      0.00,     26.90,      0.00,      0.00,      0.00
      3593,    215580,     31.70,      0.00,     26.60,      0.00,      0.00,      0.00
      3594,    215640,     31.69,      0.00,     26.50,      0.00,      0.00,      0.00
      3595,    215700,     31.70,      0.00,     25.80,      0.00,      0.00,      0.00
      3596,    215760,     31.69,      0.00,     25.20,      0.00,      0.00,      0.00
      3597,    215820,     31.75,      0.00,     47.30,      0.00,      0.00,      0.00
      3598,    215880,     31.62,      0.00,     31.90,      0.00,      0.00,      0.00
      3599,    215940,     31.40,      0.00,     30.50,      0.00,      0.00,      0.00
      3600,    216000,     31.18,      0.00,     30.80,      0.00,      0.00,      0.00
      3601,    216060,     30.97,      0.00,     30.70,      0.00,      0.00,      0.00
      3602,    216120,     30.74,      0.00,     30.30,      0.00,      0.00,      0.00
      3603,    216180,     30.46,      0.00,     30.30,      0.00,      0.00,      0.00
      3604,    216240,     30.22,      0.00,     29.90,      0.00,      0.00,      0.00
      3605,    216300,     30.00,      0.00,     29.50,      0.00,      0.00,      0.00
      3606,    216360,     29.77,      0.00,     29.50,      0.00,      0.00,      0.00
      3607,    216420,     29.54,      0.00,     29.10,      0.00,      0.00,      0.00
      3608,    216480,     29.30,      0.00,     28.90,      0.00,      0.00,      0.00
      3609,    216540,     29.08,      0.00,     28.70,      0.00,      0.00,      0.00
      3610,    216600,     28.85,      0.00,     28.70,      0.00,      0.00,      0.00
      3611,    216660,     28.62,      0.00,     28.50,      0.00,      0.00,      0.00
      3612,    216720,     28.39,      0.00,     28.00,      0.00,      0.00,      0.00
      3613,    216780,     28.18,      0.00,     27.60,      0.00,      0.00,      0.00
      3614,    216840,     27.97,      0.00,     27.10,      0.00,      0.00,      0.00
      3615,    216900,     27.76,      0.00,     26.80,      0.00,      0.00,      0.00
      3616,    216960,     27.58,      0.00,     26.60,      0.00,      0.00,      0.00
      3617,    217020,     27.39,      0.00,     26.60,      0.00,      0.00,      0.00
      3618,    217080,     27.22,      0.00,     26.50,      0.00,      0.00,      0.00
      3619,    217140,     27.03,      0.00,     26.00,      0.00,      0.00,      0.00
      3620,    217200,     26.84,      0.00,     25.70,      0.00,      0.00,      0.00
      3621,    217260,     26.67,      0.00,     25.70,      0.00,      0.00,      0.00
      3622,    217320,     26.50,      0.00,     25.70,      0.00,      0.00,      0.00
      3623,    217380,     26.35,      0.00,     25.40,      0.00,      0.00,      0.00
      3624,    217440,     26.22,      0.00,     25.20,      0.00,      0.00,      0.00
      3625,    217500,     26.05,      0.00,     25.50,      0.00,      0.00,      0.00
      3626,    217560,     25.90,      0.00,     25.60,      0.00,      0.00,      0.00
      3627,    217620,     25.75,      0.00,     25.00,      0.00,      0.00,      0.00
      3628,    217680,     25.61,      0.00,     24.60,      0.00,      0.00,      0.00
      3629,    217740,     25.45,      0.00,     24.10,      0.00,      0.00,      0.00
      3630,    217800,     25.31,      0.00,     24.10,      0.00,      0.00,      0.00
      3631,    217860,     25.18,      0.00,     23.70,      0.00,      0.00,      0.00
      3632,    217920,     25.06,      0.00,     23.20,      0.00,      0.00,      0.00
      3633,    217980,     24.89,      0.00,     23.10,      0.00,      0.00,      0.00
      3634,    218040,     24.74,      0.00,     23.00,      0.00,      0.00,      0.00
      3635,    218100,     24.59,      0.00,     22.50,      0.00,      0.00,      0.00
      3636,    218160,     24.46,      0.00,     22.60,      0.00,      0.00,      0.00
      3637,    218220,     24.33,      0.00,     26.90,      0.00,      0.00,      0.00
      3638,    218280,     24.18,      0.00,     28.00,      0.00,      0.00,      0.00
      3639,    218340,     24.04,      0.00,     28.30,      0.00,      0.00,      0.00
      3640,    218400,     23.95,      0.00,     28.00,      0.00,      0.00,      0.00
      3641,    218460,     23.81,      0.00,     25.90,      0.00,      0.00,      0.00
      3642,    218520,     23.67,      0.00,     24.80,      0.00,      0.00,      0.00
      3643,    218580,     23.53,      0.00,     23.90,      0.00,      0.00,      0.00
      3644,    218640,     23.39,      0.00,     23.40,      0.00,      0.00,      0.00
      3645,    218700,     23.29,      0.00,     23.00,      0.00,      0.00,      0.00
      3646,    218760,     23.17,      0.00,     22.20,      0.00,      0.00,      0.00
      3647,    218820,     23.03,      0.00,     21.70,      0.00,      0.00,      0.00
      3648,    218880,     22.91,      0.00,     21.10,      0.00,      0.00,      0.00
      3649,    218940,     22.81,      0.00,     20.60,      0.00,      0.00,      0.00
      3650,    219000,     22.66,      0.00,     20.40,      0.00,      0.00,      0.00
      3651,    219060,     22.53,      0.00,     19.90,      0.00,      0.00,      0.00
      3652,    219120,     22.48,      0.00,     19.60,      0.00,      0.00,      0.00
      3653,    219180,     22.35,      0.00,     19.30,      0.00,      0.00,      0.00
      3654,    219240,     22.21,      0.00,     19.10,      0.00,      0.00,      0.00
      3655,    219300,     22.08,      0.00,     18.80,      0.00,      0.00,      0.00
      3656,    219360,     22.01,      0.00,     18.70,      0.00,      0.00,      0.00
      3657,    219420,     21.88,      0.00,     18.60,      0.00,      0.00,      0.00
      3658,    219480,     21.82,      0.00,     18.10,      0.00,      0.00,      0.00
      3659,    219540,     21.72,      0.00,     19.20,      0.00,      0.00,      0.00
      3660,    219600,     21.66,      0.00,     20.10,      0.00,      0.00,      0.00
      3661,    219660,     21.56,      0.00,     19.00,      0.00,      0.00,      0.00
      3662,    219720,     21.49,      0.00,     18.10,      0.00,      0.00,      0.00
      3663,    219780,     21.40,      0.00,     17.50,      0.00,      0.00,      0.00
      3664,    219840,     21.34,      0.00,     17.10,      0.00,      0.00,      0.00
      3665,    219900,     21.25,      0.00,     16.50,      0.00,      0.00,      0.00
      3666,    219960,     21.18,      0.00,     16.00,      0.00,      0.00,      0.00
      3667,    220020,     21.12,      0.00,     15.90,      0.00,      0.00,      0.00
      3668,    220080,     21.04,      0.00,     15.50,      0.00,      0.00,      0.00
      3669,    220140,     21.01,      0.00,     15.50,      0.00,      0.00,      0.00
      3670,    220200,     20.93,      0.00,     15.50,      0.00,      0.00,      0.00
      3671,    220260,     20.86,      0.00,     15.00,      0.00,      0.00,      0.00
      3672,    220320,     20.83,      0.00,     14.40,      0.00,      0.00,      0.00
      3673,    220380,     20.77,      0.00,     14.80,      0.00,      0.00,      0.00
      3674,    220440,     20.71,      0.00,     14.80,      0.00,      0.00,      0.00
      3675,    220500,     20.65,      0.00,     14.40,      0.00,      0.00,      0.00
      3676,    220560,     20.58,      0.00,     14.30,      0.00,      0.00,      0.00
      3677,    220620,     20.52,      0.00,     13.30,      0.00,      0.00,      0.00
      3678,    220680,     20.48,      0.00,     12.60,      0.00,      0.00,      0.00
      3679,    220740,     20.42,      0.00,     12.60,      0.00,      0.00,      0.00
      3680,    220800,     20.39,      0.00,     12.50,      0.00,      0.00,      0.00
      3681,    220860,     20.35,      0.00,     12.30,      0.00,      0.00,      0.00
      3682,    220920,     20.30,      0.00,     12.10,      0.00,      0.00,      0.00
      3683,    220980,     20.28,      0.00,     11.80,      0.00,      0.00,      0.00
      3684,    221040,     20.26,      0.00,     11.10,      0.00,      0.00,      0.00
      3685,    221100,     20.20,      0.00,     11.30,      0.00,      0.00,      0.00
      3686,    221160,     20.17,      0.00,     11.10,      0.00,      0.00,      0.00
      3687,    221220,     20.09,      0.00,     11.10,      0.00,      0.00,      0.00
      3688,    221280,     20.04,      0.00,     10.80,      0.00,      0.00,      0.00
      3689,    221340,     20.01,      0.00,     10.90,      0.00,      0.00,      0.00
      3690,    221400,     19.96,      0.00,     10.80,      0.00,      0.00,      0.00
      3691,    221460,     19.90,      0.00,     10.60,      0.00,      0.00,      0.00
      3692,    221520,     19.86,      0.00,     10.00,      0.00,      0.00,      0.00
      3693,    221580,     19.82,      0.00,     10.10,      0.00,      0.00,      0.00
      3694,    221640,     19.77,      0.00,     10.00,      0.00,      0.00,      0.00
      3695,    221700,     19.74,      0.00,      9.80,      0.00,      0.00,      0.00
      3696,    221760,     19.69,      0.00,      9.30,      0.00,      0.00,      0.00
      3697,    221820,     19.67,      0.00,      9.20,      0.00,      0.00,      0.00
      3698,    221880,     19.63,      0.00,      9.20,      0.00,      0.00,      0.00
      3699,    221940,     19.61,      0.00,      8.50,      0.00,      0.00,      0.00
      3700,    222000,     19.57,      0.00,      8.40,      0.00,      0.00,      0.00
      3701,    222060,     19.56,      0.00,      8.40,      0.00,      0.00,      0.00
      3702,    222120,     19.54,      0.00,      8.30,      0.00,      0.00,      0.00
      3703,    222180,     19.50,      0.00,      8.10,      0.00,      0.00,      0.00
      3704,    222240,     19.47,      0.00,      7.60,      0.00,      0.00,      0.00
      3705,    222300,     19.46,      0.00,      6.90,      0.00,      0.00,      0.00
      3706,    222360,     19.43,      0.00,      6.50,      0.00,      0.00,      0.00
      3707,    222420,     19.38,      0.00,      6.40,      0.00,      0.00,      0.00
      3708,    222480,     19.38,      0.00,      6.40,      0.00,      0.00,      0.00
      3709,    222540,     19.33,      0.00,      6.20,      0.00,      0.00,      0.00
      3710,    222600,     19.31,      0.00,      6.00,      0.00,      0.00,      0.00
      3711,    222660,     19.28,      0.00,      5.50,      0.00,      0.00,      0.00
      3712,    222720,     19.26,      0.00,      5.80,      0.00,      0.00,      0.00
      3713,    222780,     19.23,      0.00,      5.70,      0.00,      0.00,      0.00
      3714,    222840,     19.21,      0.00,      5.30,      0.00,      0.00,      0.00
      3715,    222900,     19.18,      0.00,      4.70,      0.00,      0.00,      0.00
      3716,    222960,     19.16,      0.00,      4.50,      0.00,      0.00,      0.00
      3717,    223020,     19.15,      0.00,      4.50,      0.00,      0.00,      0.00
      3718,    223080,     19.13,      0.00,      4.10,      0.00,      0.00,      0.00
      3719,    223140,     19.09,      0.00,      4.50,      0.00,      0.00,      0.00
      3720,    223200,     19.08,      0.00,      4.00,      0.00,      0.00,      0.00
      3721,    223260,     19.05,      0.00,      3.90,      0.00,      0.00,      0.00
      3722,    223320,     19.04,      0.00,      4.70,      0.00,      0.00,      0.00
      3723,    223380,     19.01,      0.00,      4.50,      0.00,      0.00,      0.00
      3724,    223440,     18.99,      0.00,      4.30,      0.00,      0.00,      0.00
      3725,    223500,     18.95,      0.00,      3.40,      0.00,      0.00,      0.00
      3726,    223560,     18.95,      0.00,      2.70,      0.00,      0.00,      0.00
      3727,    223620,     18.91,      0.00,      2.80,      0.00,      0.00,      0.00
      3728,    223680,     18.89,      0.00,      3.00,      0.00,      0.00,      0.00
      3729,    223740,     18.87,      0.00,      2.70,      0.00,      0.00,      0.00
      3730,    223800,     18.86,      0.00,      2.90,      0.00,      0.00,      0.00
      3731,    223860,     18.84,      0.00,      2.60,      0.00,      0.00,      0.00
      3732,    223920,     18.82,      0.00,      2.40,      0.00,      0.00,      0.00
      3733,    223980,     18.79,      0.00,      1.70,      0.00,      0.00,      0.00
      3734,    224040,     18.79,      0.00,      1.70,      0.00,      0.00,      0.00
      3735,    224100,     18.76,      0.00,      1.20,      0.00,      0.00,      0.00
      3736,    224160,     18.77,      0.00,      1.10,      0.00,      0.00,      0.00
      3737,    224220,     18.71,      0.00,      1.10,      0.00,      0.00,      0.00
      3738,    224280,     18.68,      0.00,      1.30,      0.00,      0.00,      0.00
      3739,    224340,     18.67,      0.00,      0.80,      0.00,      0.00,      0.00
      3740,    224400,     18.65,      0.00,      0.90,      0.00,      0.00,      0.00
      3741,    224460,     18.63,      0.00,      0.20,      0.00,      0.00,      0.00
      3742,    224520,     18.59,      0.00,     -0.50,      0.00,      0.00,      0.00
      3743,    224580,     18.56,      0.00,     -1.10,      0.00,      0.00,      0.00
      3744,    224640,     18.54,      0.00,     -0.70,      0.00,      0.00,      0.00
      3745,    224700,     18.51,      0.00,     -0.30,      0.00,      0.00,      0.00
      3746,    224760,     18.49,      0.00,     -0.10,      0.00,      0.00,      0.00
      3747,    224820,     18.46,      0.00,     -0.40,      0.00,      0.00,      0.00
      3748,    224880,     18.45,      0.00,     -1.00,      0.00,      0.00,      0.00
      3749,    224940,     18.43,      0.00,     -1.40,      0.00,      0.00,      0.00
      3750,    225000,     18.42,      0.00,     -1.50,      0.00,      0.00,      0.00
      3751,    225060,     18.37,      0.00,     -1.70,      0.00,      0.00,      0.00
      3752,    225120,     18.37,      0.00,     -2.20,      0.00,      0.00,      0.00
      3753,    225180,     18.33,      0.00,     -2.70,      0.00,      0.00,      0.00
      3754,    225240,     18.33,      0.00,     -2.50,      0.00,      0.00,      0.00
      3755,    225300,     18.29,      0.00,      0.50,      0.00,      0.00,      0.00
      3756,    225360,     18.28,      0.00,      0.90,      0.00,      0.00,      0.00
      3757,    225420,     18.27,      0.00,     -0.30,      0.00,      0.00,      0.00
      3758,    225480,     18.24,      0.00,     -1.00,      0.00,      0.00,      0.00
      3759,    225540,     18.23,      0.00,     -1.30,      0.00,      0.00,      0.00
      3760,    225600,     18.20,      0.00,     -1.30,      0.00,      0.00,      0.00
      3761,    225660,     18.19,      0.00,     -1.80,      0.00,      0.00,      0.00
      3762,    225720,     18.16,      0.00,     -2.60,      0.00,      0.00,      0.00
      3763,    225780,     18.14,      0.00,     -2.30,      0.00,      0.00,      0.00
      3764,    225840,     18.11,      0.00,     -2.30,      0.00,      0.00,      0.00
      3765,    225900,     18.08,      0.00,     -2.10,      0.00,      0.00,      0.00
      3766,    225960,     18.06,      0.00,     -2.20,      0.00,      0.00,      0.00
      3767,    226020,     18.02,      0.00,     -2.60,      0.00,      0.00,      0.00
      3768,    226080,     18.01,      0.00,     -2.10,      0.00,      0.00,      0.00
      3769,    226140,     17.97,      0.00,     -2.20,      0.00,      0.00,      0.00
      3770,    226200,     17.94,      0.00,     -2.80,      0.00,      0.00,      0.00
      3771,    226260,     17.94,      0.00,     -2.80,      0.00,      0.00,      0.00
      3772,    226320,     17.91,      0.00,     -3.10,      0.00,      0.00,      0.00
      3773,    226380,     17.88,      0.00,     -2.90,      0.00,      0.00,      0.00
      3774,    226440,     17.85,      0.00,     -2.80,      0.00,      0.00,      0.00
      3775,    226500,     17.85,      0.00,     -2.70,      0.00,      0.00,      0.00
      3776,    226560,     17.82,      0.00,     -2.50,      0.00,      0.00,      0.00
      3777,    226620,     17.80,      0.00,     -3.20,      0.00,      0.00,      0.00
      3778,    226680,     17.76,      0.00,     -3.00,      0.00,      0.00,      0.00
      3779,    226740,     17.74,      0.00,     -2.90,      0.00,      0.00,      0.00
      3780,    226800,     17.71,      0.00,     -3.00,      0.00,      0.00,      0.00
      3781,    226860,     17.70,      0.00,     -1.70,      0.00,      0.00,      0.00
      3782,    226920,     17.67,      0.00,      2.90,      0.00,      0.00,      0.00
      3783,    226980,     17.67,      0.00,      2.90,      0.00,      0.00,      0.00
      3784,    227040,     17.65,      0.00,      2.00,      0.00,      0.00,      0.00
      3785,    227100,     17.63,      0.00,      0.00,      0.00,      0.00,      0.00
      3786,    227160,     17.60,      0.00,     -1.90,      0.00,      0.00,      0.00
      3787,    227220,     17.58,      0.00,     -2.30,      0.00,      0.00,      0.00
      3788,    227280,     17.56,      0.00,     -2.00,      0.00,      0.00,      0.00
      3789,    227340,     17.54,      0.00,     -2.30,      0.00,      0.00,      0.00
      3790,    227400,     17.49,      0.00,     -2.50,      0.00,      0.00,      0.00
      3791,    227460,     17.49,      0.00,     -2.60,      0.00,      0.00,      0.00
      3792,    227520,     17.45,      0.00,     -2.60,      0.00,      0.00,      0.00
      3793,    227580,     17.44,      0.00,     -2.90,      0.00,      0.00,      0.00
      3794,    227640,     17.39,      0.00,     -3.20,      0.00,      0.00,      0.00
      3795,    227700,     17.38,      0.00,     -3.30,      0.00,      0.00,      0.00
      3796,    227760,     17.35,      0.00,     -3.30,      0.00,      0.00,      0.00
      3797,    227820,     17.34,      0.00,     -3.40,      0.00,      0.00,      0.00
      3798,    227880,     17.30,      0.00,     -3.40,      0.00,      0.00,      0.00
      3799,    227940,     17.29,      0.00,     -3.10,      0.00,      0.00,      0.00
      3800,    228000,     17.27,      0.00,     -3.40,      0.00,      0.00,      0.00
      3801,    228060,     17.25,      0.00,     -3.30,      0.00,      0.00,      0.00
      3802,    228120,     17.26,      0.00,     -2.90,      0.00,      0.00,      0.00
      3803,    228180,     17.22,      0.00,     -2.70,      0.00,      0.00,      0.00
      3804,    228240,     17.19,      0.00,     -2.90,      0.00,      0.00,      0.00
      3805,    228300,     17.18,      0.00,     -2.80,      0.00,      0.00,      0.00
      3806,    228360,     17.19,      0.00,     -2.50,      0.00,      0.00,      0.00
      3807,    228420,     17.16,      0.00,     -2.40,      0.00,      0.00,      0.00
      3808,    228480,     17.15,      0.00,     -2.60,      0.00,      0.00,      0.00
      3809,    228540,     17.13,      0.00,     -2.50,      0.00,      0.00,      0.00
      3810,    228600,     17.10,      0.00,     -2.10,      0.00,      0.00,      0.00
      3811,    228660,     17.07,      0.00,     -2.00,      0.00,      0.00,      0.00
      3812,    228720,     17.06,      0.00,     -2.60,      0.00,      0.00,      0.00
      3813,    228780,     17.03,      0.00,     -2.90,      0.00,      0.00,      0.00
      3814,    228840,     17.02,      0.00,     -2.50,      0.00,      0.00,      0.00
      3815,    228900,     16.99,      0.00,     -2.50,      0.00,      0.00,      0.00
      3816,    228960,     17.01,      0.00,     -3.00,      0.00,      0.00,      0.00
      3817,    229020,     16.98,      0.00,     -3.00,      0.00,      0.00,      0.00
      3818,    229080,     16.96,      0.00,     -2.70,      0.00,      0.00,      0.00
      3819,    229140,     16.92,      0.00,     -2.60,      0.00,      0.00,      0.00
      3820,    229200,     16.92,      0.00,     -2.70,      0.00,      0.00,      0.00
      3821,    229260,     16.90,      0.00,     -2.80,      0.00,      0.00,      0.00
      3822,    229320,     16.89,      0.00,     -2.50,      0.00,      0.00,      0.00
      3823,    229380,     16.87,      0.00,     -2.40,      0.00,      0.00,      0.00
      3824,    229440,     16.85,      0.00,     -2.90,      0.00,      0.00,      0.00
      3825,    229500,     16.84,      0.00,     -2.70,      0.00,      0.00,      0.00
      3826,    229560,     16.84,      0.00,     -3.00,      0.00,      0.00,      0.00
      3827,    229620,     16.82,      0.00,     -3.10,      0.00,      0.00,      0.00
      3828,    229680,     16.80,      0.00,     -2.90,      0.00,      0.00,      0.00
      3829,    229740,     16.80,      0.00,     -2.90,      0.00,      0.00,      0.00
      3830,    229800,     16.78,      0.00,     -3.40,      0.00,      0.00,      0.00
      3831,    229860,     16.76,      0.00,     -3.40,      0.00,      0.00,      0.00
      3832,    229920,     16.74,      0.00,     -3.10,      0.00,      0.00,      0.00
      3833,    229980,     16.75,      0.00,     -3.00,      0.00,      0.00,      0.00
      3834,    230040,     16.71,      0.00,     -3.00,      0.00,      0.00,      0.00
      3835,    230100,     16.72,      0.00,     -3.10,      0.00,      0.00,      0.00
      3836,    230160,     16.68,      0.00,     -3.40,      0.00,      0.00,      0.00
      3837,    230220,     16.67,      0.00,     -3.50,      0.00,      0.00,      0.00
      3838,    230280,     16.66,      0.00,     -3.50,      0.00,      0.00,      0.00
      3839,    230340,     16.64,      0.00,     -2.90,      0.00,      0.00,      0.00
      3840,    230400,     16.63,      0.00,     -3.40,      0.00,      0.00,      0.00
      3841,    230460,     16.53,      0.00,     -3.60,      0.00,      0.00,      0.00
      3842,    230520,     16.61,      0.00,     -3.80,      0.00,      0.00,      0.00
      3843,    230580,     16.59,      0.00,     -3.70,      0.00,      0.00,      0.00
      3844,    230640,     16.58,      0.00,     -3.90,      0.00,      0.00,      0.00
      3845,    230700,     16.57,      0.00,     -4.30,      0.00,      0.00,      0.00
      3846,    230760,     16.55,      0.00,     -4.40,      0.00,      0.00,      0.00
      3847,    230820,     16.52,      0.00,     -4.10,      0.00,      0.00,      0.00
      3848,    230880,     16.51,      0.00,     -3.90,      0.00,      0.00,      0.00
      3849,    230940,     16.51,      0.00,     -3.60,      0.00,      0.00,      0.00
      3850,    231000,     16.49,      0.00,     -3.90,      0.00,      0.00,      0.00
      3851,    231060,     16.50,      0.00,     -3.70,      0.00,      0.00,      0.00
      3852,    231120,     16.46,      0.00,     -3.20,      0.00,      0.00,      0.00
      3853,    231180,     16.45,      0.00,     -3.50,      0.00,      0.00,      0.00
      3854,    231240,     16.44,      0.00,     -3.70,      0.00,      0.00,      0.00
      3855,    231300,     16.43,      0.00,     -3.40,      0.00,      0.00,      0.00
      3856,    231360,     16.36,      0.00,     -3.20,      0.00,      0.00,      0.00
      3857,    231420,     16.41,      0.00,     -3.90,      0.00,      0.00,      0.00
      3858,    231480,     16.40,      0.00,     -4.00,      0.00,      0.00,      0.00
      3859,    231540,     16.37,      0.00,     -4.10,      0.00,      0.00,      0.00
      3860,    231600,     16.37,      0.00,     -4.30,      0.00,      0.00,      0.00
      3861,    231660,     16.35,      0.00,     -4.20,      0.00,      0.00,      0.00
      3862,    231720,     16.35,      0.00,     -3.40,      0.00,      0.00,      0.00
      3863,    231780,     16.34,      0.00,     -1.60,      0.00,      0.00,      0.00
